time,w,rho
2023-01-01 00:00:06+00:00,589.0,2.390000104904175
2023-01-01 00:04:53+00:00,588.0,2.8299999237060547
2023-01-01 00:09:57+00:00,585.0,2.319999933242798
2023-01-01 00:14:57+00:00,596.0,1.6399999856948853
2023-01-01 00:20:00+00:00,662.0,1.8799999952316284
2023-01-01 00:25:02+00:00,588.0,1.75
2023-01-01 00:30:03+00:00,592.0,1.9900000095367432
2023-01-01 00:35:07+00:00,604.0,1.909999966621399
2023-01-01 00:40:10+00:00,623.0,1.1799999475479126
2023-01-01 00:45:10+00:00,620.0,1.309999942779541
2023-01-01 00:50:12+00:00,592.0,2.0
2023-01-01 00:55:15+00:00,589.0,2.25
2023-01-01 01:00:17+00:00,583.0,2.0399999618530273
2023-01-01 01:05:18+00:00,624.0,1.6100000143051147
2023-01-01 01:10:24+00:00,628.0,1.5700000524520874
2023-01-01 01:15:24+00:00,631.0,1.2599999904632568
2023-01-01 01:20:25+00:00,675.0,1.6100000143051147
2023-01-01 01:25:29+00:00,634.0,1.6799999475479126
2023-01-01 01:30:30+00:00,628.0,1.5700000524520874
2023-01-01 01:35:32+00:00,609.0,1.909999966621399
2023-01-01 01:40:38+00:00,599.0,1.899999976158142
2023-01-01 01:45:37+00:00,594.0,1.8899999856948853
2023-01-01 01:50:39+00:00,573.0,1.9199999570846558
2023-01-01 01:55:40+00:00,576.0,1.850000023841858
2023-01-01 02:00:44+00:00,578.0,1.9299999475479126
2023-01-01 02:05:46+00:00,583.0,1.6299999952316284
2023-01-01 02:10:47+00:00,572.0,1.7200000286102295
2023-01-01 02:15:51+00:00,573.0,1.659999966621399
2023-01-01 02:20:52+00:00,591.0,1.9700000286102295
2023-01-01 02:25:54+00:00,606.0,2.0399999618530273
2023-01-01 02:30:56+00:00,594.0,1.5
2023-01-01 02:35:59+00:00,614.0,1.340000033378601
2023-01-01 02:41:01+00:00,597.0,1.4299999475479126
2023-01-01 02:46:04+00:00,620.0,1.059999942779541
2023-01-01 02:51:04+00:00,596.0,2.3299999237060547
2023-01-01 02:56:07+00:00,588.0,2.5399999618530273
2023-01-01 03:01:09+00:00,590.0,2.309999942779541
2023-01-01 03:06:11+00:00,584.0,1.7300000190734863
2023-01-01 03:11:14+00:00,601.0,2.7100000381469727
2023-01-01 03:16:18+00:00,592.0,2.7899999618530273
2023-01-01 03:21:18+00:00,595.0,2.869999885559082
2023-01-01 03:26:21+00:00,630.0,1.7599999904632568
2023-01-01 03:31:23+00:00,621.0,2.0399999618530273
2023-01-01 03:36:24+00:00,593.0,2.359999895095825
2023-01-01 03:41:28+00:00,589.0,2.740000009536743
2023-01-01 03:46:32+00:00,587.0,2.440000057220459
2023-01-01 03:51:31+00:00,584.0,2.259999990463257
2023-01-01 03:56:35+00:00,584.0,2.049999952316284
2023-01-01 04:01:37+00:00,581.0,2.259999990463257
2023-01-01 04:06:39+00:00,586.0,2.200000047683716
2023-01-01 04:11:40+00:00,585.0,2.3399999141693115
2023-01-01 04:16:46+00:00,587.0,2.0999999046325684
2023-01-01 04:21:46+00:00,582.0,2.1500000953674316
2023-01-01 04:26:47+00:00,577.0,2.0299999713897705
2023-01-01 04:31:51+00:00,579.0,1.9700000286102295
2023-01-01 04:36:52+00:00,584.0,1.7400000095367432
2023-01-01 04:41:54+00:00,575.0,1.899999976158142
2023-01-01 04:46:55+00:00,577.0,2.0
2023-01-01 04:51:59+00:00,576.0,2.009999990463257
2023-01-01 04:57:01+00:00,577.0,2.0799999237060547
2023-01-01 05:02:02+00:00,569.0,1.909999966621399
2023-01-01 05:07:06+00:00,562.0,1.7799999713897705
2023-01-01 05:12:07+00:00,560.0,1.7100000381469727
2023-01-01 05:17:09+00:00,559.0,1.7400000095367432
2023-01-01 05:22:13+00:00,559.0,1.6799999475479126
2023-01-01 05:27:14+00:00,560.0,1.690000057220459
2023-01-01 05:32:16+00:00,561.0,1.7300000190734863
2023-01-01 05:37:17+00:00,565.0,1.809999942779541
2023-01-01 05:42:21+00:00,561.0,1.7699999809265137
2023-01-01 05:47:23+00:00,558.0,1.6200000047683716
2023-01-01 05:52:26+00:00,558.0,1.659999966621399
2023-01-01 05:57:28+00:00,565.0,1.659999966621399
2023-01-01 06:02:29+00:00,580.0,1.7899999618530273
2023-01-01 06:07:31+00:00,567.0,1.590000033378601
2023-01-01 06:12:35+00:00,559.0,1.5299999713897705
2023-01-01 06:17:36+00:00,571.0,1.6299999952316284
2023-01-01 06:22:40+00:00,587.0,1.809999942779541
2023-01-01 06:27:40+00:00,560.0,1.5499999523162842
2023-01-01 06:32:43+00:00,558.0,1.409999966621399
2023-01-01 06:37:45+00:00,561.0,1.4299999475479126
2023-01-01 06:42:46+00:00,560.0,1.4900000095367432
2023-01-01 06:47:50+00:00,558.0,1.5099999904632568
2023-01-01 06:52:53+00:00,560.0,1.600000023841858
2023-01-01 06:57:53+00:00,559.0,1.4600000381469727
2023-01-01 07:02:55+00:00,557.0,1.4299999475479126
2023-01-01 07:07:58+00:00,559.0,1.4700000286102295
2023-01-01 07:13:00+00:00,570.0,1.6399999856948853
2023-01-01 07:18:01+00:00,559.0,1.5299999713897705
2023-01-01 07:23:07+00:00,575.0,2.119999885559082
2023-01-01 07:28:07+00:00,569.0,1.7699999809265137
2023-01-01 07:33:08+00:00,557.0,1.5499999523162842
2023-01-01 07:38:12+00:00,560.0,1.690000057220459
2023-01-01 07:43:13+00:00,561.0,1.5099999904632568
2023-01-01 07:48:15+00:00,559.0,1.7999999523162842
2023-01-01 07:53:17+00:00,559.0,1.6100000143051147
2023-01-01 07:58:20+00:00,561.0,1.559999942779541
2023-01-01 08:03:22+00:00,567.0,1.6699999570846558
2023-01-01 08:08:23+00:00,568.0,1.5299999713897705
2023-01-01 08:13:27+00:00,560.0,1.4199999570846558
2023-01-01 08:18:29+00:00,559.0,1.7699999809265137
2023-01-01 08:23:30+00:00,574.0,2.0799999237060547
2023-01-01 08:28:34+00:00,567.0,1.8600000143051147
2023-01-01 08:33:35+00:00,569.0,1.7899999618530273
2023-01-01 08:38:37+00:00,577.0,2.140000104904175
2023-01-01 08:43:39+00:00,576.0,1.909999966621399
2023-01-01 08:48:42+00:00,577.0,2.0399999618530273
2023-01-01 08:53:44+00:00,559.0,1.75
2023-01-01 08:58:48+00:00,542.0,1.3200000524520874
2023-01-01 09:03:47+00:00,537.0,1.2699999809265137
2023-01-01 09:08:51+00:00,540.0,1.3300000429153442
2023-01-01 09:13:52+00:00,532.0,1.2799999713897705
2023-01-01 09:18:56+00:00,535.0,1.3300000429153442
2023-01-01 09:23:57+00:00,539.0,1.3600000143051147
2023-01-01 09:29:01+00:00,548.0,1.5199999809265137
2023-01-01 09:34:01+00:00,552.0,1.3899999856948853
2023-01-01 09:39:04+00:00,560.0,1.940000057220459
2023-01-01 09:44:06+00:00,567.0,1.590000033378601
2023-01-01 09:49:07+00:00,571.0,1.6399999856948853
2023-01-01 09:54:11+00:00,548.0,1.2400000095367432
2023-01-01 09:59:15+00:00,539.0,1.3300000429153442
2023-01-01 10:04:14+00:00,540.0,1.340000033378601
2023-01-01 10:09:16+00:00,543.0,1.409999966621399
2023-01-01 10:14:19+00:00,559.0,1.7899999618530273
2023-01-01 10:19:21+00:00,556.0,1.7400000095367432
2023-01-01 10:24:23+00:00,562.0,1.940000057220459
2023-01-01 10:29:28+00:00,561.0,1.8799999952316284
2023-01-01 10:34:28+00:00,562.0,1.8799999952316284
2023-01-01 10:39:29+00:00,554.0,1.7300000190734863
2023-01-01 10:44:33+00:00,557.0,1.8799999952316284
2023-01-01 10:49:34+00:00,569.0,2.0799999237060547
2023-01-01 10:54:36+00:00,545.0,1.8200000524520874
2023-01-01 10:59:42+00:00,555.0,1.9800000190734863
2023-01-01 11:04:42+00:00,565.0,2.25
2023-01-01 11:09:43+00:00,556.0,2.1500000953674316
2023-01-01 11:14:45+00:00,544.0,1.75
2023-01-01 11:19:48+00:00,550.0,1.659999966621399
2023-01-01 11:24:50+00:00,549.0,1.649999976158142
2023-01-01 11:29:51+00:00,540.0,1.690000057220459
2023-01-01 11:34:55+00:00,535.0,1.6100000143051147
2023-01-01 11:39:56+00:00,534.0,1.590000033378601
2023-01-01 11:44:58+00:00,537.0,1.7300000190734863
2023-01-01 11:50:00+00:00,534.0,1.6399999856948853
2023-01-01 11:55:03+00:00,532.0,1.5700000524520874
2023-01-01 12:00:05+00:00,532.0,1.5299999713897705
2023-01-01 12:05:09+00:00,533.0,1.9299999475479126
2023-01-01 12:10:08+00:00,524.0,1.8899999856948853
2023-01-01 12:15:12+00:00,532.0,2.059999942779541
2023-01-01 12:20:13+00:00,530.0,2.119999885559082
2023-01-01 12:25:17+00:00,541.0,2.069999933242798
2023-01-01 12:30:18+00:00,558.0,2.1600000858306885
2023-01-01 12:35:22+00:00,555.0,2.440000057220459
2023-01-01 12:40:22+00:00,533.0,2.1700000762939453
2023-01-01 12:45:25+00:00,538.0,2.140000104904175
2023-01-01 12:50:27+00:00,534.0,2.25
2023-01-01 12:55:29+00:00,523.0,2.0799999237060547
2023-01-01 13:00:32+00:00,554.0,2.359999895095825
2023-01-01 13:05:36+00:00,556.0,2.2799999713897705
2023-01-01 13:10:36+00:00,546.0,2.130000114440918
2023-01-01 13:15:39+00:00,526.0,2.049999952316284
2023-01-01 13:20:40+00:00,526.0,2.0
2023-01-01 13:25:42+00:00,519.0,2.2100000381469727
2023-01-01 13:30:44+00:00,539.0,2.2699999809265137
2023-01-01 13:35:49+00:00,538.0,2.0399999618530273
2023-01-01 13:40:49+00:00,539.0,2.0199999809265137
2023-01-01 13:45:51+00:00,532.0,2.109999895095825
2023-01-01 13:50:54+00:00,505.0,2.299999952316284
2023-01-01 13:55:56+00:00,504.0,2.3399999141693115
2023-01-01 14:00:57+00:00,505.0,2.3399999141693115
2023-01-01 14:06:03+00:00,523.0,2.380000114440918
2023-01-01 14:11:03+00:00,547.0,2.180000066757202
2023-01-01 14:16:04+00:00,525.0,2.259999990463257
2023-01-01 14:21:06+00:00,525.0,2.299999952316284
2023-01-01 14:26:09+00:00,516.0,2.319999933242798
2023-01-01 14:31:11+00:00,530.0,2.2899999618530273
2023-01-01 14:36:13+00:00,503.0,2.259999990463257
2023-01-01 14:41:16+00:00,506.0,2.3499999046325684
2023-01-01 14:46:18+00:00,505.0,2.4000000953674316
2023-01-01 14:51:19+00:00,500.0,2.5999999046325684
2023-01-01 14:56:21+00:00,492.0,2.4200000762939453
2023-01-01 15:01:24+00:00,491.0,2.430000066757202
2023-01-01 15:06:26+00:00,496.0,2.309999942779541
2023-01-01 15:11:30+00:00,492.0,2.309999942779541
2023-01-01 15:16:31+00:00,498.0,2.299999952316284
2023-01-01 15:21:33+00:00,493.0,2.3399999141693115
2023-01-01 15:26:35+00:00,500.0,2.2699999809265137
2023-01-01 15:31:38+00:00,492.0,2.5399999618530273
2023-01-01 15:36:40+00:00,488.0,2.7300000190734863
2023-01-01 15:41:43+00:00,490.0,2.5399999618530273
2023-01-01 15:46:43+00:00,483.0,2.9000000953674316
2023-01-01 15:51:46+00:00,483.0,2.7899999618530273
2023-01-01 15:56:48+00:00,484.0,2.880000114440918
2023-01-01 16:01:50+00:00,488.0,2.8499999046325684
2023-01-01 16:06:53+00:00,484.0,2.890000104904175
2023-01-01 16:11:57+00:00,493.0,2.680000066757202
2023-01-01 16:16:57+00:00,504.0,3.0199999809265137
2023-01-01 16:22:00+00:00,507.0,2.759999990463257
2023-01-01 16:27:02+00:00,502.0,2.740000009536743
2023-01-01 16:32:03+00:00,501.0,2.7899999618530273
2023-01-01 16:37:05+00:00,504.0,2.6600000858306885
2023-01-01 16:42:11+00:00,504.0,2.680000066757202
2023-01-01 16:47:10+00:00,496.0,2.9700000286102295
2023-01-01 16:52:12+00:00,497.0,2.930000066757202
2023-01-01 16:57:15+00:00,507.0,3.380000114440918
2023-01-01 17:02:17+00:00,522.0,2.6700000762939453
2023-01-01 17:07:18+00:00,509.0,2.440000057220459
2023-01-01 17:12:24+00:00,507.0,2.880000114440918
2023-01-01 17:17:24+00:00,511.0,2.990000009536743
2023-01-01 17:22:25+00:00,517.0,2.559999942779541
2023-01-01 17:27:27+00:00,505.0,2.759999990463257
2023-01-01 17:32:30+00:00,499.0,2.8399999141693115
2023-01-01 17:37:32+00:00,505.0,2.740000009536743
2023-01-01 17:42:34+00:00,506.0,2.7899999618530273
2023-01-01 17:47:37+00:00,523.0,2.440000057220459
2023-01-01 17:52:39+00:00,525.0,2.5199999809265137
2023-01-01 17:57:40+00:00,506.0,2.6600000858306885
2023-01-01 18:02:42+00:00,506.0,2.6500000953674316
2023-01-01 18:07:46+00:00,507.0,2.6500000953674316
2023-01-01 18:12:47+00:00,521.0,2.619999885559082
2023-01-01 18:17:51+00:00,528.0,2.5399999618530273
2023-01-01 18:22:52+00:00,518.0,2.7100000381469727
2023-01-01 18:27:54+00:00,507.0,2.9000000953674316
2023-01-01 18:32:56+00:00,506.0,2.8499999046325684
2023-01-01 18:37:59+00:00,494.0,2.9600000381469727
2023-01-01 18:43:01+00:00,494.0,3.0899999141693115
2023-01-01 18:48:05+00:00,475.0,3.4600000381469727
2023-01-01 18:53:04+00:00,478.0,3.309999942779541
2023-01-01 18:58:08+00:00,502.0,2.9000000953674316
2023-01-01 19:03:09+00:00,511.0,2.569999933242798
2023-01-01 19:08:11+00:00,500.0,2.8299999237060547
2023-01-01 19:13:14+00:00,506.0,2.740000009536743
2023-01-01 19:18:18+00:00,530.0,2.3299999237060547
2023-01-01 19:23:18+00:00,538.0,2.190000057220459
2023-01-01 19:28:21+00:00,540.0,2.2699999809265137
2023-01-01 19:33:23+00:00,508.0,2.740000009536743
2023-01-01 19:38:24+00:00,507.0,2.759999990463257
2023-01-01 19:43:26+00:00,528.0,2.309999942779541
2023-01-01 19:48:32+00:00,530.0,2.609999895095825
2023-01-01 19:53:32+00:00,530.0,2.569999933242798
2023-01-01 19:58:33+00:00,507.0,3.180000066757202
2023-01-01 20:03:36+00:00,493.0,3.1500000953674316
2023-01-01 20:08:38+00:00,504.0,2.9000000953674316
2023-01-01 20:13:40+00:00,489.0,3.119999885559082
2023-01-01 20:18:45+00:00,485.0,3.309999942779541
2023-01-01 20:23:45+00:00,492.0,3.059999942779541
2023-01-01 20:28:46+00:00,491.0,3.190000057220459
2023-01-01 20:33:48+00:00,496.0,3.049999952316284
2023-01-01 20:38:52+00:00,492.0,3.109999895095825
2023-01-01 20:43:53+00:00,479.0,3.309999942779541
2023-01-01 20:48:55+00:00,475.0,3.3499999046325684
2023-01-01 20:53:59+00:00,476.0,3.130000114440918
2023-01-01 20:59:00+00:00,483.0,2.7200000286102295
2023-01-01 21:04:02+00:00,482.0,2.759999990463257
2023-01-01 21:09:35+00:00,491.0,2.5899999141693115
2023-01-01 21:14:37+00:00,504.0,2.390000104904175
2023-01-01 21:19:38+00:00,502.0,2.609999895095825
2023-01-01 21:24:42+00:00,496.0,2.75
2023-01-01 21:29:44+00:00,503.0,2.619999885559082
2023-01-01 21:34:45+00:00,497.0,2.4600000381469727
2023-01-01 21:39:47+00:00,501.0,2.2899999618530273
2023-01-01 21:44:50+00:00,510.0,2.6600000858306885
2023-01-01 21:49:52+00:00,510.0,2.4800000190734863
2023-01-01 21:54:56+00:00,516.0,2.549999952316284
2023-01-01 21:59:56+00:00,522.0,2.450000047683716
2023-01-01 22:04:59+00:00,514.0,2.759999990463257
2023-01-01 22:10:00+00:00,520.0,2.549999952316284
2023-01-01 22:15:04+00:00,520.0,2.569999933242798
2023-01-01 22:20:06+00:00,499.0,2.8499999046325684
2023-01-01 22:25:09+00:00,501.0,2.5999999046325684
2023-01-01 22:30:09+00:00,505.0,2.640000104904175
2023-01-01 22:35:12+00:00,509.0,2.359999895095825
2023-01-01 22:40:14+00:00,503.0,2.799999952316284
2023-01-01 22:45:16+00:00,504.0,2.7300000190734863
2023-01-01 22:50:19+00:00,497.0,2.9700000286102295
2023-01-01 22:55:23+00:00,484.0,2.9100000858306885
2023-01-01 23:00:23+00:00,490.0,2.680000066757202
2023-01-01 23:05:24+00:00,500.0,2.619999885559082
2023-01-01 23:10:28+00:00,504.0,2.6600000858306885
2023-01-01 23:15:29+00:00,502.0,2.700000047683716
2023-01-01 23:20:31+00:00,500.0,2.8499999046325684
2023-01-01 23:25:36+00:00,499.0,2.5999999046325684
2023-01-01 23:30:36+00:00,508.0,2.680000066757202
2023-01-01 23:35:38+00:00,508.0,2.609999895095825
2023-01-01 23:40:41+00:00,505.0,2.75
2023-01-01 23:45:43+00:00,481.0,2.9700000286102295
2023-01-01 23:50:44+00:00,480.0,3.130000114440918
2023-01-01 23:55:46+00:00,477.0,3.2699999809265137
2023-01-02 00:00:05+00:00,471.0,3.309999942779541
2023-01-02 00:04:51+00:00,471.0,3.299999952316284
2023-01-02 00:09:53+00:00,469.0,3.4800000190734863
2023-01-02 00:14:54+00:00,472.0,3.299999952316284
2023-01-02 00:19:58+00:00,528.0,2.3499999046325684
2023-01-02 00:25:00+00:00,509.0,2.5299999713897705
2023-01-02 00:30:03+00:00,509.0,2.240000009536743
2023-01-02 00:35:03+00:00,505.0,2.359999895095825
2023-01-02 00:40:06+00:00,512.0,2.2899999618530273
2023-01-02 00:45:08+00:00,505.0,2.5299999713897705
2023-01-02 00:50:10+00:00,485.0,2.8499999046325684
2023-01-02 00:55:13+00:00,482.0,3.130000114440918
2023-01-02 01:00:17+00:00,499.0,2.809999942779541
2023-01-02 01:05:17+00:00,489.0,2.7899999618530273
2023-01-02 01:10:20+00:00,483.0,3.0799999237060547
2023-01-02 01:15:22+00:00,478.0,3.3299999237060547
2023-01-02 01:20:23+00:00,478.0,3.109999895095825
2023-01-02 01:25:27+00:00,486.0,3.009999990463257
2023-01-02 01:30:31+00:00,477.0,3.109999895095825
2023-01-02 01:35:30+00:00,477.0,3.1500000953674316
2023-01-02 01:40:32+00:00,479.0,2.940000057220459
2023-01-02 01:45:35+00:00,477.0,2.619999885559082
2023-01-02 01:50:37+00:00,500.0,2.4600000381469727
2023-01-02 01:55:38+00:00,476.0,3.0199999809265137
2023-01-02 02:00:44+00:00,471.0,3.2300000190734863
2023-01-02 02:05:44+00:00,468.0,3.430000066757202
2023-01-02 02:10:45+00:00,468.0,3.3299999237060547
2023-01-02 02:15:49+00:00,488.0,2.0899999141693115
2023-01-02 02:20:50+00:00,477.0,2.200000047683716
2023-01-02 02:25:52+00:00,469.0,2.75
2023-01-02 02:30:54+00:00,488.0,1.9900000095367432
2023-01-02 02:35:57+00:00,475.0,2.2100000381469727
2023-01-02 02:40:59+00:00,477.0,2.1600000858306885
2023-01-02 02:46:00+00:00,471.0,2.2699999809265137
2023-01-02 02:51:04+00:00,478.0,2.390000104904175
2023-01-02 02:56:06+00:00,474.0,2.5899999141693115
2023-01-02 03:01:07+00:00,475.0,2.700000047683716
2023-01-02 03:06:11+00:00,494.0,2.1700000762939453
2023-01-02 03:11:12+00:00,478.0,2.6600000858306885
2023-01-02 03:16:14+00:00,474.0,2.9100000858306885
2023-01-02 03:21:16+00:00,509.0,2.0
2023-01-02 03:26:19+00:00,531.0,1.75
2023-01-02 03:31:21+00:00,527.0,1.899999976158142
2023-01-02 03:36:25+00:00,513.0,2.0999999046325684
2023-01-02 03:41:24+00:00,490.0,2.3399999141693115
2023-01-02 03:46:28+00:00,474.0,3.0399999618530273
2023-01-02 03:51:29+00:00,466.0,3.509999990463257
2023-01-02 03:56:33+00:00,472.0,3.0399999618530273
2023-01-02 04:01:35+00:00,476.0,2.950000047683716
2023-01-02 04:06:39+00:00,473.0,2.9600000381469727
2023-01-02 04:11:39+00:00,469.0,3.25
2023-01-02 04:16:42+00:00,486.0,2.700000047683716
2023-01-02 04:21:44+00:00,489.0,2.380000114440918
2023-01-02 04:26:45+00:00,468.0,2.700000047683716
2023-01-02 04:31:49+00:00,486.0,2.25
2023-01-02 04:36:52+00:00,510.0,1.809999942779541
2023-01-02 04:41:52+00:00,499.0,1.9700000286102295
2023-01-02 04:46:54+00:00,495.0,2.069999933242798
2023-01-02 04:51:57+00:00,490.0,2.1700000762939453
2023-01-02 04:56:59+00:00,489.0,2.240000009536743
2023-01-02 05:02:00+00:00,471.0,2.5299999713897705
2023-01-02 05:07:06+00:00,471.0,2.630000114440918
2023-01-02 05:12:06+00:00,474.0,2.5399999618530273
2023-01-02 05:17:07+00:00,468.0,2.9800000190734863
2023-01-02 05:22:11+00:00,461.0,3.3499999046325684
2023-01-02 05:27:12+00:00,483.0,2.2300000190734863
2023-01-02 05:32:14+00:00,465.0,3.140000104904175
2023-01-02 05:37:16+00:00,468.0,2.700000047683716
2023-01-02 05:42:19+00:00,468.0,2.4700000286102295
2023-01-02 05:47:21+00:00,467.0,2.8399999141693115
2023-01-02 05:52:22+00:00,464.0,3.069999933242798
2023-01-02 05:57:26+00:00,479.0,2.5399999618530273
2023-01-02 06:02:27+00:00,463.0,2.9800000190734863
2023-01-02 06:07:29+00:00,464.0,2.75
2023-01-02 06:12:33+00:00,463.0,2.8499999046325684
2023-01-02 06:17:34+00:00,464.0,2.75
2023-01-02 06:22:36+00:00,464.0,2.4000000953674316
2023-01-02 06:27:38+00:00,464.0,2.3499999046325684
2023-01-02 06:32:41+00:00,464.0,2.5799999237060547
2023-01-02 06:37:43+00:00,464.0,2.559999942779541
2023-01-02 06:42:46+00:00,460.0,3.119999885559082
2023-01-02 06:47:46+00:00,461.0,3.0399999618530273
2023-01-02 06:52:49+00:00,459.0,3.190000057220459
2023-01-02 06:57:51+00:00,459.0,3.2899999618530273
